Name,Sector,Instrument,Assets
The Federal Bank Ltd.,Financial,Equity,3.7%
Schaeffler India Ltd.,Capital Goods,Equity,3.4%
Bank Of Baroda,Financial,Equity,3.0%
Axis Bank Ltd.,Financial,Equity,2.9%
Shriram Finance Ltd,Financial,Equity,2.8%
Varun Beverages Ltd.,Consumer Staples,Equity,2.6%
Trent Ltd.,Services,Equity,2.4%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.4%
Bharat Electronics Ltd.,Capital Goods,Equity,2.3%
AU Small Finance Bank Ltd.,Financial,Equity,2.3%
Grindwell Norton Ltd.,Metals & Mining,Equity,2.2%
Tube Investments Of India Ltd.,Automobile,Equity,2.2%
Navin Fluorine International Ltd.,Chemicals,Equity,2.2%
SRF Ltd.,Diversified,Equity,2.1%
Coromandel International Ltd.,Chemicals,Equity,2.1%
Cummins India Ltd.,Capital Goods,Equity,2.0%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.0%
Persistent Systems Ltd.,Technology,Equity,1.9%
Gujarat State Petronet Ltd.,Energy,Equity,1.9%
Page Industries Ltd.,Textiles,Equity,1.8%
Kalyan Jewellers India Ltd.,Consumer Discretionary,Equity,1.8%
PI Industries Ltd.,Chemicals,Equity,1.8%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.8%
ICICI Bank Ltd.,Financial,Equity,1.7%
United Breweries Ltd.,Consumer Staples,Equity,1.7%
Jubilant FoodWorks Ltd.,Services,Equity,1.6%
Laurus Labs Ltd.,Healthcare,Equity,1.6%
Ashok Leyland Ltd.,Automobile,Equity,1.6%
State Bank of India,Financial,Equity,1.6%
Container Corporation Of India Ltd.,Services,Equity,1.5%
LTIMindtree Ltd.,Technology,Equity,1.5%
Sundaram-Clayton Ltd.,Automobile,Equity,1.5%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.5%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.4%
Oberoi Realty Ltd.,Construction,Equity,1.4%
Fortis Healthcare Ltd.,Healthcare,Equity,1.4%
Bharat Forge Ltd.,Automobile,Equity,1.4%
Astral Ltd.,Chemicals,Equity,1.3%
Voltas Ltd.,Consumer Discretionary,Equity,1.3%
Max Financial Services Ltd.,Financial,Equity,1.3%
Zydus Lifesciences Ltd.,Healthcare,Equity,1.3%
Dalmia Bharat Ltd.,Construction,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,1.2%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.2%
Gland Pharma Ltd.,Healthcare,Equity,1.1%
Metro Brands Ltd.,Consumer Staples,Equity,1.1%
Bajaj Finserv Ltd.,Financial,Equity,1.0%
Hatsun Agro Product Ltd.,Consumer Staples,Equity,1.0%
HDFC Bank Ltd.,Financial,Equity,0.9%
Polycab India Ltd.,Capital Goods,Equity,0.8%
UNO Minda Ltd.,Automobile,Equity,0.8%
TVS Motor Company Ltd.,Automobile,Equity,0.8%
Mphasis Ltd.,Technology,Equity,0.7%
Kajaria Ceramics Ltd.,Construction,Equity,0.7%
Emami Ltd.,Consumer Staples,Equity,0.6%
Indraprastha Gas Ltd.,Energy,Equity,0.5%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.5%
Balkrishna Industries Ltd.,Automobile,Equity,0.4%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.4%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.3%
Anupam Rasayan India Ltd.,Chemicals,Equity,0.3%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.1%
